objectid,title,creator,publisher,date,date is approximate?,description,subject,relation,contributing institution,publisher digital,source,listing code,resource identifier,format original,format digital,type,digitization specifications,rights,language,metadata cataloger,date created,date modified,filename,oclc number,date created,date modified,reference url,contentdm number,contentdm file name,contentdm file path
ijc_al_grey_133,Al Grey,Jean Alleyn,,1988,,"Art Blakey. Jazz Middelheim, 1988. The photograph is mounted on a black mat. It is dedicated to Al Grey from Jean Alleyn, 1991-08","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 2, Folder 10",IJC004IV,AG139,10 1/2 x 15 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815777,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/375,375,376.jp2,/ijcag/image/376.jp2
ijc_al_grey_134,1990 North Sea Jazz Festival,,,1990-07-12,,"Al Grey performing. Behind him, on the stage, is an unidentified bassist. Al Grey is wearing a shirt that reads: Al Grey, The Fabulous Plunger. A label on the back of the photograph reads: Thursday 1990-07-12; North Sea Jazz Festival 1990/Congresgebouw-The Hague/Rembrantdtzaal","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 2, Folder 11",IJC004IV,AG140,18 x 12 inch color photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815809,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/376,376,377.jp2,/ijcag/image/377.jp2
ijc_al_grey_135,"[Billie Holiday?, Charlie Parker?], an unidentified man, and an unidentified boy",,,1990-06-06,,"Al Grey playing the trumpet. The photograph is pasted on a white mat, which bears a signed dedication to Al Grey for his birthday. The photograph is in a 17 x 11 1/2 wood frame","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 3",IJC004IV,AG143,3 x 4 1/2 inch black & White photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815780,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/377,377,378.jp2,/ijcag/image/378.jp2
ijc_al_grey_136,1994 North Sea Jazz Festival,Louis Hento,,1994,,"Al Grey. The photograph is under glass in an 18 x 10 1/2 frame with easel. This is a color photocopy of the photograph. There are two handwritten labels on the back of the frame. One label reads:  Taken at the North Sea Jazz Festival, 1994, by Louis Hento from ""Jazz"" magazine. The other label bears a dedication to Al Grey from Brian Goggin","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 3",IJC004IV,AG144,10 1/2 x 7 1/2 inch framed color photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823665,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/378,378,379.jp2,/ijcag/image/379.jp2
ijc_al_grey_137,Al Grey playing the trombone,,,1991-05-25,,"Al Grey playing the trombone. The photograph is pasted on a white mat, which bears a signed dedication to Al Grey for his birthday from Werner Pavei. The photograph is under glass in a 12 x 10 aluminum frame. Illegible handwritten notes on the back of the frame, including the name Monchsberg? [Salzburg, Austria]","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 3",IJC004IV,AG145,7 1/2 x 5 inch color photograph,image/jpeg,Image;StillImage,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815791,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/379,379,380.jp2,/ijcag/image/380.jp2
ijc_al_grey_138,Unidentified woman,,,1980,y,Portrait of an unidentified woman. The photograph is in a metal desk frame. No inscriptions on the back of the photograph,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 4",IJC004IV,AG146,10 x 8 inch hand colored photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823648,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/380,380,381.jp2,/ijcag/image/381.jp2
ijc_al_grey_139,Unidentified woman,Olan Mills,,1980,y,Portrait of an unidentified woman. The photograph is under glass in a metal desk frame. The easel of the frame is separated. No inscriptions on the back of the photograph,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 4",IJC004IV,AG147,9 1/2 x 7 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815786,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/381,381,382.jp2,/ijcag/image/382.jp2
ijc_al_grey_140,Unidentified bride and groom,,,1960,y,A wedding picture. Depicted are unidentified bride and groom walking down the central aisle of a church observed by the guests on both sides. The photograph is in a 3 1/2 x 2 3/4 inch oval metal desk frame. No inscriptions on the back of the photograph,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 4",IJC004IV,AG148,3 1/2 x 2 1/2 inch color photograph,image/jpeg,Image;StillImage,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823642,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/382,382,383.jp2,/ijcag/image/383.jp2
ijc_al_grey_141,Unidentified woman,,,1960,y,Portrait of an unidentified woman. The photograph has a signed dedication from [?]. The photograph is under glass in a 5 1/4 x 4 inch oval mettalic desk frame. No inscriptions on the back of the photograph,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 4",IJC004IV,AG149,5 x 3 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824103,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/383,383,384.jp2,/ijcag/image/384.jp2
ijc_al_grey_142,Al Grey posing with five unidentified men,,,1955,y,Al Grey posing with five unidentified men. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG150,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823750,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/384,384,385.jp2,/ijcag/image/385.jp2
ijc_al_grey_143,Roswell Rudd,,Arista Records,1980,y,Roswell Rudd,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 1, Folder 14",IJC004IV,AG098,10 x 8 inch black & white photograph,image/jpeg,Image;StillImage,"250 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824094,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/385,385,386.jp2,/ijcag/image/386.jp2
ijc_al_grey_144,Al Grey performing with two unidentified musicians,Ed-win,,1965,y,"Al Grey performing with two unidentified musicians, one a bassist and the other a vibist. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG151,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823754,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/386,386,387.jp2,/ijcag/image/387.jp2
ijc_al_grey_145,Al Grey posing with seven unidentified men,,,1980,y,Al Grey posing with seven unidentified men. Two are holding award certificates. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG152,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823684,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/387,387,388.jp2,/ijcag/image/388.jp2
ijc_al_grey_146,Unidentified musicians performing on a stage,,,1961,,Unidentified musicians performing on a stage. A banner on the back of the stage reads: Music at Newport 1961. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG153,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815804,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/388,388,389.jp2,/ijcag/image/389.jp2
ijc_al_grey_147,Al Grey playing cards with [Dizzy Gillespie],,,1965,y,Al Grey playing cards with [Dizzy Gillespie]. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG154,5 x 7 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823702,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/389,389,390.jp2,/ijcag/image/390.jp2
ijc_al_grey_148,George Smith,"James J. Kriegsmann, NY",Bojo Productions,1980,y,George Smith,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 1, Folder 14",IJC004IV,AG099,10 x 8 inch black & white photograph,image/jpeg,Image;StillImage,"250 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823672,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/390,390,391.jp2,/ijcag/image/391.jp2
ijc_al_grey_149,George Smith,"James J. Kriegsmann, NY",Bojo Productions,1980,y,George Smith (2 duplicates),"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 1, Folder 14",IJC004IV,AG100,10 x 8 inch black & white photograph,image/jpeg,Image;StillImage,"250 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823716,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/391,391,392.jp2,/ijcag/image/392.jp2
ijc_al_grey_150,Unidentified saxophonist,,,1985,y,Unidentified saxophonist,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 1, Folder 14",IJC004IV,AG101,10 x 8 inch black & white photograph,image/jpeg,Image;StillImage,"250 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815843,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/392,392,393.jp2,/ijcag/image/393.jp2
ijc_al_grey_151,Unidentified saxophonist and vocalist,,,1975,y,Unidentified saxophonist and vocalist,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 1, Folder 14",IJC004IV,AG102,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"190 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823718,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/393,393,394.jp2,/ijcag/image/394.jp2
ijc_al_grey_152,Al Grey posing with an Ella Fitzgerald and Count Basie's guys,,,1970,y,Al Grey posing with Ella Fitzgerald and Count Basie's guys. Al Grey and one of the men are holding award plaques. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG155,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823698,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/394,394,395.jp2,/ijcag/image/395.jp2
ijc_al_grey_153,Al Grey posing with unidentified persons.,,,1975,y,Al Grey posing with unidentified persons. This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG171,3 1/4 x 4 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824070,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/395,395,396.jp2,/ijcag/image/396.jp2
ijc_al_grey_154,Al Grey conversing with an unidentified man,,,1975,y,Al Grey conversing with an unidentified man. This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG172,3 1/4 x 4 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815837,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/396,396,397.jp2,/ijcag/image/397.jp2
ijc_al_grey_155,Al Grey performing with two unidentified musicians,,,1980,y,Al Grey performing with two unidentified musicians. This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG173,3 1/4 x 4 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823751,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/397,397,398.jp2,/ijcag/image/398.jp2
ijc_al_grey_156,Al Grey and unidentified musicians,,,1970,y,Al Grey and unidentified musicians. This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG174,3 1/4 x 4 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823729,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/398,398,399.jp2,/ijcag/image/399.jp2
ijc_al_grey_157,Al Grey posing with unidentified persons at a table in a restaurant,,,1975,y,Al Grey posing with unidentified persons at a table in a restaurant. This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG175,3 1/4 x 4 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824097,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/399,399,400.jp2,/ijcag/image/400.jp2
ijc_al_grey_158,Al Grey and unidentified musicians,,,1970,y,"Al Grey and unidentified musicians sitting in front of a blackboard with the scores of the song Round Midnight written on it.with unidentified student, who is playing the guitar, at the Philadelphia Parkway School.;  This photograph is pasted on a photo album sheet.","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG176,5 x 7 inch  black & white photograph,image/jpeg,Image;StillImage,"280 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823681,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/400,400,401.jp2,/ijcag/image/401.jp2
ijc_al_grey_159,Al Grey playing the trombone with unidentified student,,,1975,y,"Al Grey playing the trombone with unidentified student, who is playing the guitar, at the Philadelphia Parkway School. This photograph is pasted on a photo album sheet.","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG177,5 x 7 inch  black & white photograph,image/jpeg,Image;StillImage,"280 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815812,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/401,401,402.jp2,/ijcag/image/402.jp2
ijc_al_grey_160,Al Grey performing in an orchestra,,,1970,y,"Al Grey performing in an orchestra, with drummer Harold Jones and guitarist Freddie Green. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG178,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824104,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/402,402,403.jp2,/ijcag/image/403.jp2
